ClaimID,PolicyNo,ClaimDate,ClaimType,ClaimAmount,Status,SettlementDate
CLM03296,POL17886,05/06/2024,Accident,75000,Approved,21/07/2024
CLM03297,POL24264,10/01/2024,Burglary,75000,Rejected,
CLM03298,POL04465,18/12/2021,Burglary,500000,Approved,03/02/2022
CLM03299,POL06885,07/04/2026,Illness,90000,Under Review,
CLM03300,POL09508,18/11/2022,Fire,75000,Pending,
CLM03301,POL27834,29/03/2023,Theft,45000,Rejected,
CLM03302,POL13298,16/02/2026,Flood,500000,Rejected,
CLM03303,POL06854,07/11/2024,Burglary,75000,Under Review,
CLM03304,POL24990,16/03/2025,Burglary,90000,Pending,
CLM03305,POL28352,19/01/2022,Flood,45000,Under Review,
CLM03306,POL25704,29/04/2026,Burglary,500000,Under Review,
CLM03307,POL16120,31/05/2024,Fire,500000,Approved,27/08/2024
CLM03308,POL07872,11/04/2026,Burglary,120000,Under Review,
CLM03309,POL23597,06/04/2021,Fire,90000,Under Review,
CLM03310,POL18217,02/08/2022,Accident,500000,Rejected,
CLM03311,POL24309,31/10/2023,Flood,45000,Rejected,
CLM03312,POL09081,21/11/2024,Burglary,90000,Pending,
CLM03313,POL06815,25/05/2024,Burglary,75000,Approved,19/08/2024
CLM03314,POL09632,24/09/2022,Accident,250000,Rejected,
CLM03315,POL10090,19/11/2023,Fire,500000,Under Review,
CLM03316,POL28444,08/04/2024,Illness,250000,Approved,20/07/2024
CLM03317,POL06863,28/10/2022,Theft,75000,Approved,05/01/2023
CLM03318,POL29152,11/07/2027,Accident,90000,Pending,
CLM03319,POL12855,18/05/2020,Burglary,120000,Pending,
CLM03320,POL16242,21/07/2020,Theft,120000,Rejected,
CLM03321,POL25784,21/02/2026,Fire,250000,Rejected,
CLM03322,POL18471,09/04/2024,Collision,45000,Under Review,
CLM03323,POL18746,29/11/2024,Theft,120000,Under Review,
CLM03324,POL25929,07/06/2023,Burglary,75000,Under Review,
CLM03325,POL05811,04/06/2023,Accident,500000,Pending,
CLM03326,POL11855,29/01/2022,Illness,90000,Under Review,
CLM03327,POL19729,16/05/2020,Illness,75000,Rejected,
CLM03328,POL26992,26/03/2024,Flood,75000,Rejected,
CLM03329,POL21554,08/09/2025,Illness,75000,Approved,30/12/2025
CLM03330,POL17311,30/11/2023,Accident,,Under Review,
CLM03331,POL22915,26/03/2026,Theft,45000,Rejected,
CLM03332,POL16608,06/07/2026,Burglary,45000,Approved,03/08/2026
CLM03333,POL22792,21/12/2023,Fire,500000,Pending,
CLM03334,POL02745,02/04/2023,Burglary,90000,Approved,09/07/2023
CLM03335,POL09659,17/11/2024,Flood,120000,Pending,
CLM03336,POL18519,05/10/2025,Illness,90000,Rejected,
CLM03337,POL09627,30/10/2021,Burglary,250000,Pending,
CLM03338,POL15050,02/12/2025,Burglary,120000,Pending,
CLM03339,POL25046,14/04/2023,Burglary,120000,Pending,
CLM03340,POL18474,03/02/2023,Burglary,500000,Rejected,
CLM03341,POL06703,24/01/2024,Fire,45000,Pending,
CLM03342,POL12108,15/07/2020,Collision,90000,Rejected,
CLM03343,POL08355,05/02/2024,Accident,,Under Review,
CLM03344,POL01394,29/06/2022,Fire,75000,Under Review,
CLM03345,POL17137,05/07/2023,Illness,120000,Pending,
CLM03346,POL06590,12/11/2021,Theft,250000,Approved,22/12/2021
CLM03347,POL20943,09/10/2025,Accident,90000,Under Review,
CLM03348,POL24199,16/05/2025,Theft,120000,Rejected,
CLM03349,POL27330,15/10/2022,Illness,120000,Approved,05/01/2023
CLM03350,POL04697,17/10/2022,Illness,75000,Under Review,
CLM03351,POL01226,29/01/2025,Theft,90000,Rejected,
CLM03352,POL28496,30/09/2023,Flood,75000,Rejected,
CLM03353,POL01300,26/07/2023,Flood,250000,Rejected,
CLM03354,POL09448,08/12/2026,Burglary,500000,Under Review,
CLM03355,POL19641,10/11/2024,Fire,75000,Approved,14/12/2024
CLM03356,POL27836,02/12/2023,Collision,45000,Pending,
CLM03357,POL21617,21/06/2021,Illness,75000,Pending,
CLM03358,POL01411,09/04/2021,Fire,90000,Rejected,
CLM03359,POL02401,23/09/2021,Collision,500000,Rejected,
CLM03360,POL21920,14/01/2023,Collision,75000,Rejected,
CLM03361,POL27015,21/03/2021,Burglary,500000,Under Review,
CLM03362,POL16948,11/02/2024,Theft,250000,Approved,01/05/2024
CLM03363,POL21149,26/08/2024,Illness,75000,Pending,
CLM03364,POL02209,08/08/2024,Fire,120000,Under Review,
CLM03365,POL04285,07/11/2024,Theft,90000,Approved,16/02/2025
CLM03366,POL18771,27/11/2024,Accident,75000,Pending,
CLM03367,POL00207,15/02/2025,Fire,90000,Pending,
CLM03368,POL27601,06/09/2022,Collision,500000,Rejected,
CLM03369,POL26556,09/12/2022,Illness,120000,Under Review,
CLM03370,POL05143,19/01/2025,Accident,250000,Approved,09/02/2025
CLM03371,POL05935,23/07/2023,Theft,45000,Approved,12/11/2023
CLM03372,POL11754,06/11/2023,Theft,75000,Approved,30/11/2023
CLM03373,POL12877,08/11/2024,Accident,75000,Rejected,
CLM03374,POL08502,12/02/2023,Illness,45000,Rejected,
CLM03375,POL18471,28/04/2024,Flood,250000,Approved,14/06/2024
CLM03376,POL15603,09/12/2024,Fire,500000,Under Review,
CLM03377,POL13862,12/10/2022,Burglary,,Pending,
CLM03378,POL10573,04/01/2024,Illness,250000,Rejected,
CLM03379,POL04834,05/05/2023,Accident,500000,Approved,17/06/2023
CLM03380,POL05045,23/12/2022,Fire,,Pending,
CLM03381,POL24417,06/11/2023,Fire,500000,Rejected,
CLM03382,POL25780,30/09/2021,Collision,250000,Under Review,
CLM03383,POL02604,02/09/2023,Fire,500000,Approved,31/10/2023
CLM03384,POL24976,12/01/2021,Illness,500000,Rejected,
CLM03385,POL22656,01/05/2025,Burglary,75000,Pending,
CLM03386,POL20904,01/12/2024,Collision,75000,Rejected,
CLM03387,POL01181,22/12/2022,Collision,250000,Pending,
CLM03388,POL07885,02/05/2024,Burglary,45000,Rejected,
CLM03389,POL22878,05/07/2023,Illness,75000,Approved,31/08/2023
CLM03390,POL26295,13/03/2022,Flood,120000,Rejected,
CLM03391,POL21653,29/01/2027,Accident,90000,Under Review,
CLM03392,POL07732,27/01/2023,Burglary,45000,Approved,14/05/2023
CLM03393,POL02677,24/11/2024,Illness,45000,Pending,
CLM03394,POL21300,14/05/2021,Accident,250000,Under Review,
CLM03395,POL04252,18/03/2026,Fire,120000,Under Review,
CLM03396,POL12687,30/06/2024,Accident,250000,Pending,
CLM03397,POL13773,07/09/2025,Fire,45000,Approved,17/12/2025
CLM03398,POL29444,11/04/2023,Collision,90000,Rejected,
CLM03399,POL23948,16/12/2021,Burglary,120000,Approved,06/03/2022
CLM03400,POL04779,14/05/2024,Illness,250000,Approved,30/08/2024
CLM03401,POL11019,26/02/2021,Flood,45000,Approved,13/03/2021
CLM03402,POL02498,22/02/2022,Flood,75000,Approved,02/05/2022
CLM03403,POL05351,11/06/2021,Theft,75000,Pending,
CLM03404,POL08754,02/12/2021,Fire,500000,Rejected,
CLM03405,POL18096,13/09/2022,Accident,120000,Approved,06/11/2022
CLM03406,POL26916,30/08/2024,Burglary,,Under Review,
CLM03407,POL12131,28/07/2021,Burglary,120000,Pending,
CLM03408,POL26172,16/06/2024,Theft,500000,Rejected,
CLM03409,POL01272,17/10/2023,Illness,120000,Rejected,
CLM03410,POL09385,08/11/2020,Flood,90000,Rejected,
CLM03411,POL28491,06/09/2021,Flood,90000,Rejected,
CLM03412,POL13671,01/02/2025,Flood,75000,Pending,
CLM03413,POL21379,09/12/2021,Accident,120000,Under Review,
CLM03414,POL03097,04/11/2021,Theft,,Under Review,
CLM03415,POL07735,29/01/2023,Burglary,90000,Rejected,
CLM03416,POL10528,24/08/2021,Burglary,45000,Under Review,
CLM03417,POL23910,10/04/2023,Burglary,75000,Pending,
CLM03418,POL21795,27/10/2024,Accident,45000,Under Review,
CLM03419,POL16089,25/11/2022,Burglary,120000,Pending,
CLM03420,POL01686,06/12/2021,Collision,45000,Pending,
CLM03421,POL25474,04/05/2021,Burglary,90000,Under Review,
CLM03422,POL09612,18/04/2023,Accident,,Rejected,
CLM03423,POL06133,27/10/2026,Burglary,75000,Pending,
CLM03424,POL11344,03/12/2020,Illness,90000,Under Review,
CLM03425,POL10640,19/03/2022,Illness,45000,Rejected,
CLM03426,POL06344,19/03/2025,Flood,500000,Under Review,
CLM03427,POL27472,13/07/2023,Accident,90000,Pending,
CLM03428,POL08762,26/05/2023,Collision,500000,Approved,27/08/2023
CLM03429,POL05074,20/10/2021,Collision,90000,Rejected,
CLM03430,POL11870,22/01/2025,Collision,45000,Approved,20/03/2025
CLM03431,POL06894,17/08/2022,Illness,45000,Rejected,
CLM03432,POL03707,07/03/2025,Accident,500000,Approved,23/05/2025
CLM03433,POL24257,19/03/2024,Illness,500000,Under Review,
CLM03434,POL25526,27/03/2027,Illness,75000,Pending,
CLM03435,POL00856,29/06/2024,Accident,250000,Approved,27/08/2024
CLM03436,POL22154,02/10/2021,Theft,120000,Rejected,
CLM03437,POL15143,11/07/2027,Fire,500000,Under Review,
CLM03438,POL24491,21/04/2022,Burglary,90000,Approved,19/06/2022
CLM03439,POL02451,06/11/2020,Burglary,500000,Under Review,
CLM03440,POL05019,04/02/2024,Accident,500000,Rejected,
CLM03441,POL19409,22/12/2024,Flood,75000,Rejected,
CLM03442,POL24441,15/07/2021,Burglary,90000,Under Review,
CLM03443,POL12014,13/10/2021,Flood,250000,Pending,
CLM03444,POL20310,08/08/2022,Theft,75000,Under Review,
CLM03445,POL27140,23/09/2020,Collision,90000,Under Review,
CLM03446,POL16085,09/09/2022,Burglary,90000,Under Review,
CLM03447,POL28350,08/04/2021,Accident,90000,Approved,19/07/2021
CLM03448,POL24900,13/10/2022,Fire,120000,Rejected,
CLM03449,POL29965,13/04/2024,Illness,250000,Rejected,
CLM03450,POL13877,20/08/2025,Accident,120000,Rejected,
CLM03451,POL18506,01/04/2025,Theft,120000,Pending,
CLM03452,POL24475,13/02/2022,Fire,45000,Pending,
CLM03453,POL09664,18/10/2020,Fire,90000,Rejected,
CLM03454,POL01528,08/10/2021,Theft,45000,Rejected,
CLM03455,POL15290,07/01/2027,Flood,500000,Rejected,
CLM03456,POL08593,10/07/2021,Flood,500000,Rejected,
CLM03457,POL18802,11/03/2025,Accident,120000,Approved,16/04/2025
CLM03458,POL29435,19/07/2025,Collision,90000,Rejected,
CLM03459,POL29652,07/03/2024,Accident,120000,Pending,
CLM03460,POL27179,06/05/2024,Illness,90000,Pending,
CLM03461,POL14321,22/10/2023,Theft,75000,Under Review,
CLM03462,POL12675,07/01/2026,Illness,90000,Pending,
CLM03463,POL23498,16/11/2023,Flood,500000,Rejected,
CLM03464,POL22316,15/05/2021,Accident,120000,Rejected,
CLM03465,POL24461,01/08/2020,Theft,120000,Rejected,
CLM03466,POL14690,28/04/2026,Fire,75000,Under Review,
CLM03467,POL24062,18/10/2022,Flood,45000,Approved,06/11/2022
CLM03468,POL26072,01/03/2022,Illness,45000,Pending,
CLM03469,POL28809,28/05/2021,Accident,500000,Pending,
CLM03470,POL11996,24/05/2026,Fire,250000,Under Review,
CLM03471,POL01932,17/07/2025,Burglary,250000,Under Review,
CLM03472,POL09199,15/04/2024,Illness,90000,Pending,
CLM03473,POL18169,27/07/2025,Illness,45000,Pending,
CLM03474,POL02050,13/11/2020,Illness,75000,Approved,10/01/2021
CLM03475,POL28056,29/01/2023,Fire,45000,Approved,26/02/2023
CLM03476,POL27288,01/04/2024,Illness,90000,Approved,02/07/2024
CLM03477,POL15691,21/10/2025,Flood,75000,Approved,11/12/2025
CLM03478,POL04246,24/05/2024,Fire,90000,Pending,
CLM03479,POL20141,18/10/2025,Theft,45000,Pending,
CLM03480,POL13806,09/06/2023,Collision,90000,Rejected,
CLM03481,POL02751,17/10/2021,Collision,90000,Approved,10/02/2022
CLM03482,POL17985,31/08/2022,Accident,120000,Under Review,
CLM03483,POL14363,21/02/2023,Collision,120000,Under Review,
CLM03484,POL16222,05/11/2025,Theft,90000,Approved,22/12/2025
CLM03485,POL17144,29/01/2025,Burglary,500000,Under Review,
CLM03486,POL13443,22/08/2023,Collision,500000,Pending,
CLM03487,POL06150,06/01/2021,Accident,90000,Pending,
CLM03488,POL28588,30/12/2023,Fire,120000,Under Review,
CLM03489,POL09674,04/02/2023,Illness,90000,Under Review,
CLM03490,POL09279,22/04/2023,Burglary,90000,Under Review,
CLM03491,POL09370,09/08/2025,Fire,75000,Rejected,
CLM03492,POL03767,21/01/2023,Collision,120000,Rejected,
CLM03493,POL22965,14/07/2025,Accident,120000,Approved,31/07/2025
CLM03494,POL05730,05/03/2025,Illness,500000,Approved,09/06/2025
CLM03495,POL20250,27/04/2022,Accident,90000,Rejected,
CLM03496,POL04337,19/02/2021,Fire,120000,Rejected,
CLM03497,POL02640,04/06/2026,Burglary,500000,Rejected,
CLM03498,POL28521,27/11/2020,Flood,,Pending,
CLM03499,POL05649,07/08/2023,Flood,120000,Pending,
CLM03500,POL24755,19/09/2022,Theft,500000,Approved,22/11/2022
CLM03501,POL15468,18/04/2023,Theft,90000,Under Review,
CLM03502,POL06860,03/09/2025,Accident,250000,Rejected,
CLM03503,POL26788,25/08/2024,Collision,90000,Pending,
CLM03504,POL14869,17/07/2025,Illness,500000,Under Review,
CLM03505,POL28825,13/09/2025,Fire,,Pending,
CLM03506,POL21500,12/04/2026,Collision,250000,Approved,17/06/2026
CLM03507,POL25638,16/08/2020,Fire,90000,Under Review,
CLM03508,POL11334,06/01/2026,Burglary,45000,Rejected,
CLM03509,POL06705,09/02/2022,Accident,90000,Under Review,
CLM03510,POL21633,11/09/2020,Flood,75000,Under Review,
CLM03511,POL15286,22/05/2025,Fire,90000,Pending,
CLM03512,POL06620,12/03/2022,Accident,,Under Review,
CLM03513,POL04552,20/11/2020,Fire,90000,Pending,
CLM03514,POL12111,26/04/2022,Burglary,120000,Under Review,
CLM03515,POL24133,06/12/2024,Theft,250000,Pending,
CLM03516,POL24324,10/01/2024,Flood,500000,Approved,20/01/2024
CLM03517,POL04064,18/11/2023,Fire,120000,Approved,27/12/2023
CLM03518,POL16706,18/11/2022,Illness,500000,Under Review,
CLM03519,POL13898,10/09/2024,Burglary,75000,Pending,
CLM03520,POL19978,26/07/2025,Burglary,45000,Rejected,
CLM03521,POL26746,12/08/2024,Collision,45000,Approved,01/10/2024
CLM03522,POL28622,15/03/2026,Illness,45000,Pending,
CLM03523,POL23759,19/12/2021,Fire,90000,Pending,
CLM03524,POL17703,23/08/2022,Accident,250000,Under Review,
CLM03525,POL28849,19/02/2023,Flood,45000,Under Review,
CLM03526,POL25429,20/07/2021,Burglary,45000,Approved,04/08/2021
CLM03527,POL02839,16/07/2020,Theft,250000,Rejected,
CLM03528,POL14293,10/11/2023,Illness,75000,Pending,
CLM03529,POL27810,27/06/2025,Collision,75000,Pending,
CLM03530,POL22827,07/03/2023,Collision,120000,Pending,
CLM03531,POL11902,06/03/2020,Accident,120000,Under Review,
CLM03532,POL17334,21/05/2027,Collision,90000,Rejected,
CLM03533,POL19821,20/08/2023,Fire,75000,Approved,31/08/2023
CLM03534,POL19486,07/04/2023,Collision,75000,Under Review,
CLM03535,POL22826,27/05/2025,Theft,45000,Approved,07/09/2025
CLM03536,POL29643,03/07/2025,Burglary,45000,Pending,
CLM03537,POL24402,02/05/2023,Collision,120000,Pending,
CLM03538,POL02870,31/08/2020,Flood,90000,Approved,27/12/2020
CLM03539,POL16105,13/10/2024,Illness,500000,Rejected,
CLM03540,POL28126,22/05/2025,Illness,90000,Pending,
CLM03541,POL28005,05/09/2021,Theft,,Under Review,
CLM03542,POL09779,14/07/2023,Accident,120000,Rejected,
CLM03543,POL04573,19/07/2021,Flood,250000,Pending,
CLM03544,POL05187,17/11/2022,Accident,120000,Pending,
CLM03545,POL23079,09/06/2021,Burglary,45000,Rejected,
CLM03546,POL04930,28/01/2026,Fire,120000,Approved,12/05/2026
CLM03547,POL13914,18/10/2024,Theft,120000,Approved,03/01/2025
CLM03548,POL05235,08/08/2024,Burglary,120000,Approved,18/09/2024
CLM03549,POL20011,20/02/2021,Burglary,45000,Approved,22/03/2021
CLM03550,POL10433,20/11/2025,Burglary,500000,Rejected,
CLM03551,POL07846,10/08/2020,Flood,90000,Pending,
CLM03552,POL02822,19/04/2021,Illness,45000,Under Review,
CLM03553,POL28005,21/07/2021,Theft,250000,Rejected,
CLM03554,POL17621,06/12/2025,Accident,75000,Under Review,
CLM03555,POL15733,04/08/2024,Theft,75000,Pending,
CLM03556,POL21263,02/12/2027,Fire,,Approved,05/02/2028
CLM03557,POL07539,25/02/2022,Burglary,250000,Approved,22/06/2022
CLM03558,POL28234,29/11/2021,Flood,75000,Under Review,
CLM03559,POL07928,25/04/2023,Illness,,Approved,04/06/2023
CLM03560,POL15450,27/10/2022,Fire,500000,Pending,
CLM03561,POL03644,24/05/2024,Flood,75000,Pending,
CLM03562,POL18809,14/03/2024,Collision,500000,Pending,
CLM03563,POL21976,01/05/2022,Flood,120000,Approved,17/05/2022
CLM03564,POL27530,14/07/2022,Illness,120000,Under Review,
CLM03565,POL26588,20/02/2024,Illness,120000,Rejected,
CLM03566,POL12605,17/04/2023,Illness,45000,Approved,29/05/2023
CLM03567,POL12396,04/03/2021,Accident,90000,Under Review,
CLM03568,POL24283,05/05/2023,Burglary,,Under Review,
CLM03569,POL06368,04/03/2023,Flood,90000,Under Review,
CLM03570,POL23893,28/01/2023,Illness,90000,Pending,
CLM03571,POL07216,25/02/2024,Fire,120000,Under Review,
CLM03572,POL20955,17/05/2023,Burglary,500000,Rejected,
CLM03573,POL28506,02/09/2024,Collision,120000,Under Review,
CLM03574,POL15834,04/05/2022,Burglary,120000,Under Review,
CLM03575,POL15416,28/04/2020,Collision,500000,Pending,
CLM03576,POL05065,12/01/2026,Collision,75000,Pending,
CLM03577,POL25016,22/03/2023,Fire,45000,Pending,
CLM03578,POL11579,24/05/2022,Accident,,Rejected,
CLM03579,POL25479,03/04/2021,Theft,90000,Rejected,
CLM03580,POL12613,25/06/2024,Theft,75000,Rejected,
CLM03581,POL15350,23/10/2024,Collision,45000,Approved,04/11/2024
CLM03582,POL05494,09/05/2022,Burglary,75000,Rejected,
CLM03583,POL08879,30/12/2023,Illness,90000,Approved,16/01/2024
CLM03584,POL02319,18/03/2023,Flood,250000,Pending,
CLM03585,POL17106,17/09/2024,Illness,500000,Approved,03/12/2024
CLM03586,POL20909,27/08/2022,Flood,120000,Under Review,
CLM03587,POL25811,29/10/2024,Fire,75000,Pending,
CLM03588,POL08071,30/09/2020,Flood,45000,Pending,
CLM03589,POL11210,21/11/2021,Fire,45000,Approved,19/01/2022
CLM03590,POL26797,19/09/2021,Flood,250000,Under Review,
CLM03591,POL26845,26/07/2024,Theft,90000,Under Review,
CLM03592,POL07270,11/04/2026,Fire,120000,Approved,18/04/2026
CLM03593,POL07156,12/06/2020,Flood,45000,Pending,
CLM03594,POL19886,21/06/2020,Theft,90000,Under Review,
CLM03595,POL04323,03/02/2026,Flood,75000,Pending,
CLM03596,POL10274,27/09/2022,Accident,75000,Pending,
CLM03597,POL07802,22/07/2020,Accident,120000,Approved,28/08/2020
CLM03598,POL14593,15/12/2020,Accident,120000,Approved,27/02/2021
CLM03599,POL16975,11/03/2023,Collision,500000,Rejected,
CLM03600,POL26844,08/02/2025,Accident,250000,Under Review,
CLM03601,POL26668,16/03/2021,Collision,250000,Approved,26/04/2021
CLM03602,POL06478,26/07/2023,Illness,90000,Under Review,
CLM03603,POL25580,31/12/2020,Flood,250000,Pending,
CLM03604,POL12617,28/03/2025,Flood,45000,Rejected,
CLM03605,POL16315,05/04/2024,Accident,45000,Pending,
CLM03606,POL12174,20/11/2021,Burglary,75000,Rejected,
CLM03607,POL14081,27/05/2023,Illness,500000,Under Review,
CLM03608,POL29657,04/07/2025,Fire,120000,Approved,20/09/2025
CLM03609,POL02964,04/05/2021,Fire,90000,Approved,25/05/2021
CLM03610,POL26579,06/09/2027,Collision,500000,Under Review,
CLM03611,POL07606,05/07/2025,Theft,45000,Approved,03/10/2025
CLM03612,POL25337,08/04/2022,Collision,45000,Pending,
CLM03613,POL21731,08/03/2027,Fire,75000,Pending,
CLM03614,POL05284,24/09/2022,Accident,90000,Under Review,
CLM03615,POL19644,22/02/2025,Fire,500000,Approved,25/03/2025
CLM03616,POL23691,28/03/2023,Collision,120000,Approved,21/04/2023
CLM03617,POL20828,24/02/2021,Burglary,500000,Pending,
CLM03618,POL26338,06/11/2024,Flood,500000,Rejected,
CLM03619,POL27830,13/09/2025,Flood,75000,Rejected,
CLM03620,POL29358,23/07/2021,Illness,120000,Rejected,
CLM03621,POL28877,23/10/2022,Theft,250000,Under Review,
CLM03622,POL20584,03/07/2024,Illness,,Rejected,
CLM03623,POL03399,19/03/2023,Accident,90000,Rejected,
CLM03624,POL24645,18/03/2022,Fire,500000,Approved,13/07/2022
CLM03625,POL12592,16/02/2022,Flood,45000,Pending,
CLM03626,POL18849,22/08/2023,Collision,90000,Approved,16/09/2023
CLM03627,POL20130,12/05/2025,Theft,45000,Pending,
CLM03628,POL04034,28/11/2020,Fire,75000,Approved,01/03/2021
CLM03629,POL29726,06/04/2022,Illness,90000,Pending,
CLM03630,POL14021,05/01/2021,Accident,75000,Approved,22/01/2021
CLM03631,POL25750,16/06/2021,Flood,120000,Pending,
CLM03632,POL18233,14/05/2027,Theft,45000,Pending,
CLM03633,POL28051,10/11/2021,Illness,120000,Under Review,
CLM03634,POL26795,10/03/2022,Fire,90000,Rejected,
CLM03635,POL00953,14/04/2021,Collision,500000,Under Review,
CLM03636,POL02513,24/02/2021,Collision,45000,Rejected,
CLM03637,POL08531,05/02/2021,Flood,120000,Pending,
CLM03638,POL08550,14/02/2025,Illness,250000,Rejected,
CLM03639,POL19791,21/01/2024,Theft,75000,Rejected,
CLM03640,POL05018,01/11/2026,Fire,500000,Pending,
CLM03641,POL06163,25/03/2023,Illness,250000,Under Review,
CLM03642,POL15942,30/06/2021,Illness,250000,Rejected,
CLM03643,POL03734,24/01/2025,Collision,,Approved,22/05/2025
CLM03644,POL14086,03/03/2025,Flood,75000,Rejected,
CLM03645,POL03353,24/12/2024,Burglary,75000,Under Review,
CLM03646,POL16160,23/06/2025,Fire,120000,Rejected,
CLM03647,POL18221,17/05/2026,Fire,75000,Under Review,
CLM03648,POL09850,04/01/2025,Theft,,Approved,10/03/2025
CLM03649,POL13512,23/10/2023,Flood,90000,Approved,03/11/2023
CLM03650,POL21332,27/08/2022,Fire,250000,Rejected,
CLM03651,POL03890,27/08/2022,Burglary,120000,Rejected,
CLM03652,POL19031,14/10/2020,Collision,120000,Rejected,
CLM03653,POL06712,06/12/2021,Collision,75000,Under Review,
CLM03654,POL11685,09/11/2025,Fire,75000,Pending,
CLM03655,POL05240,23/02/2025,Illness,500000,Under Review,
CLM03656,POL12963,29/09/2021,Accident,500000,Approved,24/10/2021
CLM03657,POL03515,19/07/2021,Fire,,Approved,29/08/2021
CLM03658,POL22230,11/03/2022,Flood,75000,Approved,25/03/2022
CLM03659,POL08311,20/04/2024,Theft,500000,Rejected,
CLM03660,POL07331,17/08/2025,Fire,90000,Rejected,
CLM03661,POL16965,27/05/2023,Fire,90000,Approved,09/06/2023
CLM03662,POL09691,12/01/2024,Collision,250000,Under Review,
CLM03663,POL08958,13/02/2021,Accident,500000,Rejected,
CLM03664,POL28501,04/10/2025,Burglary,90000,Pending,
CLM03665,POL00006,04/08/2022,Accident,75000,Approved,06/10/2022
CLM03666,POL23420,04/11/2021,Fire,90000,Under Review,
