RenewalID,PolicyNo,RenewalDate,Amount,PaymentMethod
R10732,POL14824,20/04/2022,120000,Card
R10733,POL14824,03/05/2023,"₦90,000",Transfer
R10734,POL14825,30/01/2023,45000,Transfer
R10735,POL14827,02/04/2021,,Cash
R10736,POL14828,09/11/2025,60000,Cash
R10737,POL14829,28/12/2024,90000,Transfer
R10738,POL14830,01/05/2025,90000,Card
R10739,POL14831,16/08/2025,180000,Card
R10740,POL14833,07/02/2024,45000,Cash
R10741,POL14834,16/11/2024,45000,USSD
R10742,POL14838,25/05/2023,45000,Transfer
R10743,POL14839,08/02/2022,90000,Transfer
R10744,POL14840,05/02/2022,"₦60,000",Cash
R10745,POL14842,28/09/2024,180000,Cash
R10746,POL14843,22/06/2026,180000,USSD
R10747,POL14845,28/06/2025,60000,Card
R10748,POL14846,02/04/2022,180000,Cash
R10749,POL14849,09/10/2022,90000,Cash
R10750,POL14849,21/09/2023,90000,Cash
R10751,POL14852,24/01/2023,120000,Cash
R10752,POL14855,29/11/2021,45000,Card
R10753,POL14859,17/03/2026,45000,Card
R10754,POL14860,06/01/2026,180000,Cash
R10755,POL14861,28/02/2026,60000,Transfer
R10756,POL14862,17/08/2024,60000,Transfer
R10757,POL14862,25/08/2025,60000,Card
R10758,POL14864,03/12/2024,90000,Card
R10759,POL14866,17/08/2023,60000,USSD
R10760,POL14868,19/10/2021,90000,USSD
R10761,POL14871,28/01/2026,120000,Card
R10762,POL14874,16/10/2023,120000,Cash
R10763,POL14874,04/11/2024,45000,USSD
R10764,POL14875,22/11/2023,60000,Transfer
R10765,POL14876,29/06/2022,90000,Transfer
R10766,POL14877,14/02/2022,,Card
R10767,POL14881,06/09/2023,180000,USSD
R10768,POL14881,29/08/2024,120000,Transfer
R10769,POL14882,12/11/2024,90000,Card
R10770,POL14882,17/11/2025,120000,Transfer
R10771,POL14883,22/09/2022,"₦120,000",Cash
R10772,POL14884,07/09/2024,45000,USSD
R10773,POL14884,21/09/2025,45000,Cash
R10774,POL14888,10/01/2025,60000,USSD
R10775,POL14889,13/07/2023,120000,USSD
R10776,POL14892,19/02/2023,"₦45,000",Transfer
R10777,POL14893,31/05/2026,"₦90,000",USSD
R10778,POL14894,11/04/2026,180000,Cash
R10779,POL14895,24/05/2023,60000,Card
R10780,POL14896,29/06/2024,60000,Card
R10781,POL14897,08/06/2021,90000,Cash
R10782,POL14897,10/06/2022,"₦60,000",Transfer
R10783,POL14899,18/09/2025,,Transfer
R10784,POL14903,19/06/2021,90000,Transfer
R10785,POL14906,04/05/2026,45000,Card
R10786,POL14908,05/08/2025,"₦90,000",USSD
R10787,POL14909,22/06/2022,120000,Card
R10788,POL14910,25/09/2023,120000,Transfer
R10789,POL14910,19/09/2024,60000,Cash
R10790,POL14911,21/02/2023,45000,USSD
R10791,POL14913,22/11/2021,60000,Card
R10792,POL14914,11/10/2025,45000,Cash
R10793,POL14915,18/09/2022,45000,Transfer
R10794,POL14917,14/11/2024,90000,Card
R10795,POL14917,10/11/2025,,Transfer
R10796,POL14918,28/04/2022,120000,Cash
R10797,POL14918,09/04/2023,90000,Transfer
R10798,POL14919,15/04/2025,180000,Card
R10799,POL14920,08/04/2024,120000,Transfer
R10800,POL14922,17/10/2023,120000,Transfer
R10801,POL14927,04/11/2025,120000,Card
R10802,POL14928,26/12/2024,120000,Cash
R10803,POL14933,19/02/2024,"₦120,000",Card
R10804,POL14934,14/01/2027,,Card
R10805,POL14936,24/09/2022,120000,USSD
R10806,POL14937,29/10/2024,180000,USSD
R10807,POL14937,31/10/2025,120000,Transfer
R10808,POL14938,11/04/2024,120000,Cash
R10809,POL14938,26/03/2025,90000,USSD
R10810,POL14940,29/03/2024,45000,USSD
R10811,POL14940,26/03/2025,45000,USSD
R10812,POL14942,05/11/2021,90000,USSD
R10813,POL14943,03/02/2024,60000,Cash
R10814,POL14945,01/06/2027,120000,Cash
R10815,POL14947,23/04/2027,45000,Card
R10816,POL14947,09/05/2028,60000,Transfer
R10817,POL14950,31/05/2024,120000,Cash
R10818,POL14950,22/05/2025,180000,Cash
R10819,POL14952,22/09/2027,60000,USSD
R10820,POL14954,22/08/2027,45000,Card
R10821,POL14955,09/02/2024,120000,Transfer
R10822,POL14960,17/12/2024,,Transfer
R10823,POL14961,08/09/2023,60000,Cash
R10824,POL14963,02/12/2022,120000,Card
R10825,POL14965,10/08/2023,45000,USSD
R10826,POL14966,23/07/2024,60000,Transfer
R10827,POL14966,31/07/2025,90000,USSD
R10828,POL14968,11/03/2025,120000,Card
R10829,POL14969,28/03/2027,180000,USSD
R10830,POL14970,13/08/2025,90000,Transfer
R10831,POL14973,09/11/2022,"₦90,000",Transfer
R10832,POL14975,03/08/2022,45000,Cash
R10833,POL14977,23/05/2026,45000,Cash
R10834,POL14978,17/06/2024,90000,Transfer
R10835,POL14979,16/09/2026,"₦180,000",Card
R10836,POL14980,05/11/2023,180000,Transfer
R10837,POL14981,25/02/2025,"₦120,000",Transfer
R10838,POL14982,14/04/2027,90000,Card
R10839,POL14983,29/03/2024,180000,Transfer
R10840,POL14984,12/10/2022,45000,Transfer
R10841,POL14988,30/10/2020,180000,USSD
R10842,POL14989,21/12/2021,90000,Cash
R10843,POL14990,29/10/2023,120000,Cash
R10844,POL14991,17/04/2025,180000,Card
R10845,POL14992,09/05/2026,,Cash
R10846,POL14992,23/05/2027,60000,Cash
R10847,POL14996,05/11/2023,45000,Card
R10848,POL15001,16/08/2023,"₦60,000",Card
R10849,POL15002,06/04/2025,90000,USSD
R10850,POL15003,26/07/2025,120000,Transfer
R10851,POL15004,16/06/2024,45000,Card
R10852,POL15004,16/06/2025,"₦120,000",Card
R10853,POL15005,23/02/2023,90000,Cash
R10854,POL15008,31/01/2022,45000,Transfer
R10855,POL15013,15/12/2023,90000,Card
R10856,POL15013,16/12/2024,"₦45,000",Card
R10857,POL15014,21/08/2022,45000,USSD
R10858,POL15015,26/10/2025,120000,USSD
R10859,POL15017,10/09/2021,180000,Transfer
R10860,POL15019,30/09/2023,120000,Cash
R10861,POL15019,26/09/2024,45000,Card
R10862,POL15022,02/01/2023,,Card
R10863,POL15023,02/08/2025,60000,Cash
R10864,POL15024,25/09/2025,45000,Card
R10865,POL15025,06/06/2026,"₦45,000",Card
R10866,POL15025,15/06/2027,90000,Cash
R10867,POL15026,10/04/2026,90000,USSD
R10868,POL15027,05/10/2025,120000,Card
R10869,POL15028,16/08/2025,45000,Card
R10870,POL15029,08/08/2025,120000,Transfer
R10871,POL15030,08/03/2023,45000,Transfer
R10872,POL15030,10/03/2024,45000,Card
R10873,POL15032,03/08/2023,180000,Transfer
R10874,POL15032,26/07/2024,120000,Cash
R10875,POL15033,31/08/2020,90000,Cash
R10876,POL15033,31/08/2021,60000,USSD
R10877,POL15034,08/08/2025,90000,Card
R10878,POL15036,29/11/2024,90000,Cash
R10879,POL15037,18/11/2023,45000,Card
R10880,POL15041,02/10/2021,120000,USSD
R10881,POL15042,15/03/2023,180000,Cash
R10882,POL15045,25/03/2024,90000,Card
R10883,POL15047,26/01/2022,"₦120,000",Cash
R10884,POL15050,20/02/2026,"₦180,000",Transfer
R10885,POL15053,10/06/2023,120000,Transfer
R10886,POL15055,31/12/2022,,Card
R10887,POL15056,24/07/2024,45000,Transfer
R10888,POL15056,26/07/2025,90000,Transfer
R10889,POL15058,31/07/2023,120000,Cash
R10890,POL15058,22/07/2024,,Card
R10891,POL15060,25/03/2023,120000,USSD
R10892,POL15063,27/01/2025,90000,Cash
R10893,POL15064,20/04/2021,90000,Card
R10894,POL15064,05/04/2022,45000,Transfer
R10895,POL15065,23/04/2022,180000,Transfer
R10896,POL15069,22/02/2025,45000,Cash
R10897,POL15069,21/02/2026,90000,Cash
R10898,POL15072,22/03/2026,120000,Cash
R10899,POL15073,05/01/2025,90000,Card
R10900,POL15076,15/08/2021,"₦90,000",Transfer
R10901,POL15078,06/10/2021,90000,Cash
R10902,POL15078,16/10/2022,180000,USSD
R10903,POL15079,01/07/2025,120000,USSD
R10904,POL15080,09/11/2022,90000,Card
R10905,POL15083,04/01/2025,120000,USSD
R10906,POL15085,19/07/2024,60000,USSD
R10907,POL15086,13/08/2025,"₦45,000",Card
R10908,POL15087,06/12/2023,45000,USSD
R10909,POL15088,11/11/2023,120000,Transfer
R10910,POL15090,18/01/2023,60000,USSD
R10911,POL15091,16/10/2022,90000,Transfer
R10912,POL15092,05/01/2021,45000,USSD
R10913,POL15094,25/09/2026,45000,Cash
R10914,POL15095,06/03/2027,,Card
R10915,POL15097,19/06/2021,45000,Cash
R10916,POL15097,10/06/2022,60000,Transfer
R10917,POL15099,09/12/2024,"₦90,000",Card
R10918,POL15099,28/11/2025,180000,Card
R10919,POL15101,19/08/2022,90000,USSD
R10920,POL15102,14/11/2024,90000,USSD
R10921,POL15102,24/11/2025,180000,Cash
R10922,POL15103,10/10/2026,60000,Transfer
R10923,POL15104,24/10/2021,120000,Cash
R10924,POL15104,03/10/2022,45000,Cash
R10925,POL15105,05/03/2025,45000,Card
R10926,POL15107,03/03/2024,60000,Transfer
R10927,POL15108,29/03/2024,180000,Cash
R10928,POL15108,01/04/2025,180000,USSD
R10929,POL15109,17/01/2026,45000,Transfer
R10930,POL15109,14/01/2027,90000,USSD
R10931,POL15110,19/09/2023,,USSD
R10932,POL15111,05/04/2025,45000,Transfer
R10933,POL15112,13/05/2023,45000,Card
R10934,POL15113,06/02/2025,180000,Transfer
R10935,POL15114,11/08/2025,60000,Transfer
R10936,POL15115,09/06/2025,180000,Transfer
R10937,POL15117,18/06/2024,120000,USSD
R10938,POL15118,17/01/2022,180000,Card
R10939,POL15119,10/10/2025,120000,Transfer
R10940,POL15120,20/03/2025,"₦60,000",Transfer
R10941,POL15121,19/09/2025,45000,USSD
R10942,POL15122,18/06/2023,60000,Cash
R10943,POL15122,19/06/2024,120000,Transfer
R10944,POL15123,13/07/2025,90000,USSD
R10945,POL15124,26/11/2025,,Cash
R10946,POL15126,19/05/2021,"₦90,000",USSD
R10947,POL15126,27/04/2022,90000,Card
R10948,POL15127,23/05/2026,45000,USSD
R10949,POL15128,29/01/2022,60000,Transfer
R10950,POL15130,05/12/2022,90000,USSD
R10951,POL15132,20/03/2024,"₦90,000",Cash
R10952,POL15132,23/03/2025,180000,Cash
R10953,POL15134,20/12/2026,120000,Transfer
R10954,POL15136,22/09/2021,"₦45,000",Card
R10955,POL15136,07/10/2022,180000,USSD
R10956,POL15138,04/03/2027,90000,Cash
R10957,POL15138,03/03/2028,45000,USSD
R10958,POL15139,07/11/2022,120000,Transfer
R10959,POL15142,05/04/2026,180000,Card
R10960,POL15145,14/08/2025,120000,Cash
R10961,POL15145,28/07/2026,45000,Card
R10962,POL15147,14/06/2021,180000,Transfer
R10963,POL15148,18/09/2026,120000,USSD
R10964,POL15149,18/06/2022,45000,USSD
R10965,POL15149,11/06/2023,60000,Card
R10966,POL15150,20/05/2023,60000,USSD
R10967,POL15151,09/01/2026,120000,Cash
R10968,POL15153,11/07/2024,45000,Card
R10969,POL15153,24/07/2025,180000,Transfer
R10970,POL15154,17/06/2028,90000,Cash
R10971,POL15155,30/12/2022,45000,USSD
R10972,POL15159,04/11/2025,60000,Card
R10973,POL15161,18/02/2023,60000,Cash
R10974,POL15162,06/02/2024,180000,Transfer
R10975,POL15162,02/02/2025,60000,Transfer
R10976,POL15163,21/05/2024,120000,Transfer
R10977,POL15164,05/06/2021,90000,Card
R10978,POL15164,07/06/2022,180000,Transfer
R10979,POL15165,02/06/2025,90000,Cash
R10980,POL15167,16/02/2026,45000,USSD
R10981,POL15169,15/08/2025,180000,Transfer
R10982,POL15172,18/08/2025,45000,Transfer
R10983,POL15172,01/08/2026,120000,USSD
R10984,POL15173,09/05/2023,180000,Transfer
R10985,POL15174,12/04/2023,90000,Card
R10986,POL15175,20/03/2028,120000,Cash
R10987,POL15176,27/04/2025,60000,USSD
R10988,POL15176,18/04/2026,60000,Transfer
R10989,POL15177,03/07/2023,180000,Cash
R10990,POL15178,05/09/2022,"₦60,000",Card
R10991,POL15180,11/09/2025,60000,USSD
R10992,POL15182,15/02/2023,"₦120,000",Card
R10993,POL15183,27/08/2024,"₦45,000",Card
R10994,POL15185,18/11/2026,120000,Card
R10995,POL15187,08/11/2023,45000,USSD
R10996,POL15188,21/09/2025,180000,Transfer
R10997,POL15189,02/08/2025,"₦180,000",USSD
R10998,POL15190,11/12/2024,180000,Card
R10999,POL15191,04/07/2021,90000,Card
R11000,POL15193,17/06/2024,90000,Card
R11001,POL15197,18/01/2026,90000,Cash
R11002,POL15198,17/01/2023,60000,Transfer
R11003,POL15203,03/03/2025,180000,USSD
R11004,POL15203,11/03/2026,180000,Transfer
R11005,POL15204,12/01/2025,180000,Transfer
R11006,POL15205,01/02/2026,180000,USSD
R11007,POL15209,13/07/2023,180000,Cash
R11008,POL15211,08/02/2027,120000,USSD
R11009,POL15211,29/02/2028,60000,Cash
R11010,POL15212,12/03/2026,,Cash
R11011,POL15213,11/07/2023,180000,Transfer
R11012,POL15215,15/11/2024,"₦180,000",Cash
R11013,POL15215,27/11/2025,60000,Cash
R11014,POL15216,22/12/2025,60000,Card
R11015,POL15218,23/03/2023,180000,Transfer
R11016,POL15218,18/03/2024,60000,Transfer
R11017,POL15219,01/06/2025,120000,Transfer
R11018,POL15220,12/02/2021,120000,USSD
R11019,POL15221,21/09/2024,120000,USSD
R11020,POL15221,07/10/2025,60000,Transfer
R11021,POL15222,09/05/2024,,Card
R11022,POL15226,09/11/2022,60000,Transfer
R11023,POL15228,26/01/2025,45000,Card
R11024,POL15231,17/10/2025,90000,Card
R11025,POL15232,17/06/2028,180000,Card
R11026,POL15234,13/12/2022,"₦180,000",Cash
R11027,POL15236,10/01/2025,,USSD
R11028,POL15236,27/12/2025,180000,Transfer
R11029,POL15238,24/05/2026,60000,Cash
R11030,POL15239,04/12/2022,60000,Card
R11031,POL15240,12/10/2026,90000,Cash
R11032,POL15240,29/09/2027,60000,USSD
R11033,POL15243,16/11/2025,"₦120,000",Transfer
R11034,POL15245,08/05/2026,180000,Cash
R11035,POL15246,24/02/2028,90000,Card
R11036,POL15246,22/02/2029,120000,USSD
R11037,POL15247,13/05/2026,60000,Card
R11038,POL15249,17/04/2022,45000,Transfer
R11039,POL15251,26/06/2023,45000,Card
R11040,POL15253,03/09/2024,45000,Card
R11041,POL15254,11/08/2025,45000,Transfer
R11042,POL15256,02/08/2020,180000,Cash
R11043,POL15256,12/07/2021,60000,USSD
R11044,POL15257,19/08/2026,180000,Cash
R11045,POL15258,15/09/2022,90000,Transfer
R11046,POL15260,29/03/2025,180000,Transfer
R11047,POL15261,08/05/2023,120000,USSD
R11048,POL15262,21/12/2025,90000,Cash
R11049,POL15263,21/10/2024,45000,Transfer
R11050,POL15264,03/07/2026,60000,Cash
R11051,POL15265,11/03/2023,,USSD
R11052,POL15266,21/02/2025,120000,Card
R11053,POL15268,18/12/2021,90000,Cash
R11054,POL15268,15/12/2022,45000,Card
R11055,POL15269,20/03/2023,180000,Transfer
R11056,POL15270,26/04/2021,"₦90,000",Card
R11057,POL15273,24/10/2021,60000,Cash
R11058,POL15275,24/06/2022,180000,Card
R11059,POL15276,13/01/2026,60000,Transfer
R11060,POL15277,09/06/2024,,Cash
R11061,POL15278,12/09/2027,180000,USSD
R11062,POL15279,11/08/2023,,USSD
R11063,POL15279,28/07/2024,45000,Transfer
R11064,POL15280,08/03/2023,60000,Cash
R11065,POL15281,13/11/2025,120000,USSD
R11066,POL15282,06/10/2026,"₦90,000",Cash
R11067,POL15283,10/10/2025,90000,Card
R11068,POL15286,17/10/2025,45000,Card
R11069,POL15288,10/07/2025,120000,USSD
R11070,POL15291,22/08/2024,90000,Card
R11071,POL15291,11/09/2025,120000,Cash
R11072,POL15292,05/07/2024,180000,Transfer
R11073,POL15293,14/10/2020,180000,Transfer
R11074,POL15295,07/06/2023,60000,USSD
R11075,POL15295,30/06/2024,45000,Transfer
R11076,POL15296,30/11/2022,45000,USSD
R11077,POL15298,09/09/2023,60000,Cash
R11078,POL15299,11/09/2024,"₦120,000",Card
R11079,POL15301,27/03/2024,"₦45,000",USSD
R11080,POL15302,23/10/2026,120000,Transfer
R11081,POL15303,05/07/2025,120000,Transfer
R11082,POL15303,29/06/2026,,Cash
R11083,POL15304,24/07/2021,180000,Cash
R11084,POL15304,12/08/2022,,USSD
R11085,POL15305,30/10/2022,120000,USSD
R11086,POL15306,01/04/2022,90000,Card
R11087,POL15306,21/03/2023,180000,Card
R11088,POL15307,09/05/2021,45000,Cash
R11089,POL15308,08/03/2023,90000,Cash
R11090,POL15308,02/03/2024,120000,Card
R11091,POL15310,10/05/2021,180000,Transfer
R11092,POL15311,26/07/2025,60000,USSD
R11093,POL15313,18/06/2026,60000,USSD
R11094,POL15315,10/08/2027,90000,Cash
R11095,POL15317,28/03/2022,90000,USSD
R11096,POL15317,24/04/2023,"₦120,000",Transfer
R11097,POL15319,06/07/2024,120000,Transfer
R11098,POL15323,08/12/2024,120000,USSD
R11099,POL15324,13/08/2023,90000,Cash
R11100,POL15324,11/08/2024,180000,Transfer
R11101,POL15325,16/05/2023,90000,Card
R11102,POL15325,11/05/2024,45000,Cash
R11103,POL15326,05/07/2026,120000,Transfer
R11104,POL15327,28/09/2024,120000,Transfer
R11105,POL15328,19/10/2025,90000,Card
R11106,POL15330,01/12/2027,90000,Cash
R11107,POL15330,11/11/2028,"₦45,000",Transfer
R11108,POL15331,05/10/2022,90000,Transfer
R11109,POL15332,13/01/2022,180000,Cash
R11110,POL15336,03/09/2025,120000,Card
R11111,POL15337,03/04/2024,45000,Cash
R11112,POL15338,22/07/2022,45000,Transfer
R11113,POL15339,25/03/2022,45000,Cash
R11114,POL15340,27/04/2025,60000,Transfer
R11115,POL15341,06/03/2023,"₦180,000",Transfer
R11116,POL15342,06/09/2023,45000,USSD
R11117,POL15343,19/03/2023,90000,Card
R11118,POL15344,04/01/2023,60000,Cash
R11119,POL15344,26/12/2023,120000,Card
R11120,POL15345,22/08/2025,45000,Transfer
R11121,POL15346,13/08/2024,,USSD
R11122,POL15347,07/02/2023,180000,Transfer
R11123,POL15347,20/01/2024,60000,Card
R11124,POL15348,28/09/2026,90000,Card
R11125,POL15349,20/05/2025,90000,Cash
R11126,POL15352,05/02/2023,45000,Cash
R11127,POL15354,04/11/2025,60000,Cash
R11128,POL15355,30/09/2021,180000,USSD
R11129,POL15355,14/10/2022,180000,Transfer
R11130,POL15357,09/08/2023,120000,Transfer
R11131,POL15358,15/02/2028,90000,USSD
R11132,POL15359,07/02/2025,90000,Transfer
R11133,POL15360,12/11/2023,180000,Card
R11134,POL15361,17/04/2026,60000,USSD
R11135,POL15364,25/09/2024,60000,Card
R11136,POL15367,18/05/2022,90000,Card
R11137,POL15368,29/04/2024,90000,USSD
R11138,POL15370,28/05/2022,180000,Transfer
R11139,POL15375,22/03/2023,45000,Transfer
R11140,POL15376,18/04/2024,45000,Cash
R11141,POL15378,11/09/2025,180000,Card
R11142,POL15379,29/11/2022,45000,Card
R11143,POL15382,03/01/2023,90000,USSD
R11144,POL15383,16/04/2022,180000,Transfer
R11145,POL15384,04/09/2023,90000,Cash
R11146,POL15384,18/09/2024,120000,USSD
R11147,POL15386,20/11/2025,"₦180,000",Cash
R11148,POL15386,23/10/2026,60000,Card
R11149,POL15387,07/09/2022,45000,Transfer
R11150,POL15388,15/02/2024,180000,Transfer
R11151,POL15389,16/12/2025,120000,Cash
R11152,POL15390,15/12/2025,"₦120,000",Card
R11153,POL15391,11/04/2022,60000,Card
R11154,POL15394,17/05/2022,45000,Transfer
R11155,POL15397,26/03/2026,120000,USSD
R11156,POL15399,06/01/2025,90000,USSD
R11157,POL15401,19/11/2023,45000,USSD
R11158,POL15401,07/12/2024,90000,Cash
R11159,POL15402,19/10/2022,60000,Cash
R11160,POL15404,12/04/2026,180000,Card
R11161,POL15406,17/04/2024,60000,Transfer
R11162,POL15409,24/01/2026,120000,Cash
R11163,POL15413,27/03/2025,120000,Cash
R11164,POL15415,09/03/2025,"₦60,000",Cash
R11165,POL15416,29/03/2021,"₦45,000",Transfer
R11166,POL15419,04/01/2023,90000,Card
R11167,POL15419,29/12/2023,120000,USSD
R11168,POL15422,09/01/2024,60000,Transfer
R11169,POL15423,07/09/2023,45000,USSD
R11170,POL15424,09/07/2021,45000,Cash
R11171,POL15427,30/11/2023,45000,USSD
R11172,POL15428,23/08/2022,,USSD
R11173,POL15430,28/12/2025,180000,USSD
R11174,POL15431,30/05/2021,60000,Card
R11175,POL15432,09/12/2022,60000,USSD
R11176,POL15433,20/02/2024,60000,Transfer
R11177,POL15435,30/07/2026,180000,Cash
R11178,POL15436,15/01/2026,90000,USSD
R11179,POL15436,02/02/2027,60000,Card
R11180,POL15437,07/05/2024,90000,Transfer
R11181,POL15440,20/12/2022,180000,USSD
R11182,POL15443,30/01/2021,"₦45,000",Card
R11183,POL15444,31/12/2022,120000,Cash
R11184,POL15444,31/12/2023,45000,Card
R11185,POL15446,25/02/2022,180000,Card
R11186,POL15446,07/03/2023,45000,Cash
R11187,POL15449,03/01/2022,90000,USSD
R11188,POL15450,28/05/2023,60000,Transfer
R11189,POL15452,29/10/2023,45000,Card
R11190,POL15454,25/09/2025,120000,USSD
R11191,POL15455,05/03/2026,"₦90,000",Card
R11192,POL15456,05/12/2022,"₦120,000",Cash
R11193,POL15456,02/12/2023,90000,USSD
R11194,POL15458,17/01/2022,180000,Cash
R11195,POL15461,03/01/2023,45000,Transfer
R11196,POL15461,17/12/2023,45000,USSD
R11197,POL15462,02/09/2023,120000,Transfer
R11198,POL15463,29/09/2023,120000,Cash
R11199,POL15466,17/07/2023,60000,Transfer
R11200,POL15468,01/09/2023,45000,Cash
R11201,POL15470,08/09/2027,180000,Card
R11202,POL15472,30/03/2024,180000,Transfer
R11203,POL15473,12/05/2028,45000,USSD
R11204,POL15475,06/11/2021,90000,USSD
R11205,POL15476,04/06/2021,90000,Cash
R11206,POL15476,03/06/2022,120000,Card
R11207,POL15477,27/03/2023,60000,Card
R11208,POL15477,15/04/2024,45000,Cash
R11209,POL15480,23/07/2025,60000,Cash
R11210,POL15481,29/09/2022,180000,Cash
R11211,POL15482,26/11/2025,45000,Cash
R11212,POL15483,20/07/2022,"₦180,000",Cash
R11213,POL15484,27/12/2025,180000,USSD
R11214,POL15485,31/05/2024,60000,Card
R11215,POL15486,18/05/2024,45000,Transfer
R11216,POL15488,26/04/2023,120000,USSD
R11217,POL15489,28/10/2022,180000,Card
R11218,POL15490,09/09/2023,"₦180,000",Card
R11219,POL15490,17/08/2024,90000,Transfer
R11220,POL15491,12/08/2021,60000,Transfer
R11221,POL15491,04/08/2022,60000,USSD
R11222,POL15492,01/06/2024,"₦45,000",Card
R11223,POL15492,26/05/2025,,Card
R11224,POL15496,06/10/2023,45000,Cash
R11225,POL15498,01/12/2024,90000,USSD
R11226,POL15499,31/10/2023,120000,Cash
R11227,POL15500,03/10/2025,45000,Transfer
R11228,POL15501,02/03/2025,120000,USSD
R11229,POL15503,30/04/2024,,Transfer
R11230,POL15504,10/09/2022,45000,Card
R11231,POL15507,28/11/2024,45000,Cash
R11232,POL15510,16/02/2022,180000,Transfer
R11233,POL15511,19/07/2023,"₦120,000",Card
R11234,POL15512,06/04/2027,90000,Card
R11235,POL15514,08/03/2024,180000,Card
R11236,POL15515,26/07/2023,"₦90,000",Cash
R11237,POL15521,27/09/2022,,Cash
R11238,POL15522,10/04/2022,60000,Cash
R11239,POL15523,10/10/2022,180000,Transfer
R11240,POL15524,02/05/2022,90000,Cash
R11241,POL15524,21/05/2023,60000,Transfer
R11242,POL15525,08/02/2026,,USSD
R11243,POL15526,01/01/2021,"₦90,000",Transfer
R11244,POL15527,31/08/2025,180000,Cash
R11245,POL15527,28/08/2026,180000,Cash
R11246,POL15528,02/09/2025,45000,Transfer
R11247,POL15530,19/12/2022,120000,USSD
R11248,POL15532,22/10/2022,60000,Card
R11249,POL15534,25/06/2022,60000,Card
R11250,POL15535,25/03/2028,,Cash
R11251,POL15536,31/01/2026,45000,Cash
R11252,POL15537,14/03/2024,60000,USSD
R11253,POL15538,03/05/2022,180000,Transfer
R11254,POL15539,11/10/2021,90000,USSD
R11255,POL15540,16/06/2021,60000,Cash
R11256,POL15543,10/05/2021,180000,Cash
R11257,POL15545,11/11/2026,180000,USSD
R11258,POL15546,15/10/2022,45000,Card
R11259,POL15547,30/11/2025,"₦120,000",Cash
R11260,POL15548,06/08/2024,90000,Cash
R11261,POL15549,04/09/2023,45000,Card
R11262,POL15550,22/07/2025,"₦60,000",USSD
R11263,POL15551,21/11/2022,120000,Transfer
R11264,POL15551,18/11/2023,90000,USSD
R11265,POL15552,08/01/2023,90000,USSD
