IncidentID,ClaimID,IncidentDate,IncidentType,Severity,Description
INC04695,CLM02467,03/01/2025,Water Leakage,High,Admitted for 3 days
INC04696,CLM02468,12/04/2022,Collision,Low,Severe flood in property
INC04697,CLM02468,21/04/2022,Road Accident,Medium,Stolen belongings reported
INC04698,CLM02469,06/02/2024,Water Leakage,Medium,Admitted for 3 days
INC04699,CLM02470,14/10/2023,Electrical Surge,Medium,Minor scratch
INC04700,CLM02470,24/10/2023,Collision,Medium,Minor scratch
INC04701,CLM02471,13/12/2023,Theft,Medium,Severe flood in property
INC04702,CLM02471,10/12/2023,Water Leakage,Medium,Water damage to electronics
INC04703,CLM02472,23/05/2021,Theft,Medium,Admitted for 3 days
INC04704,CLM02472,10/06/2021,Flood Damage,Low,Smoke damage to living room
INC04705,CLM02472,22/05/2021,Flood Damage,Medium,Engine damage reported
INC04706,CLM02473,07/11/2025,Collision,Medium,Minor scratch
INC04707,CLM02473,08/11/2025,Road Accident,Medium,Minor scratch
INC04708,CLM02474,03/05/2024,Medical Emergency,High,Admitted for 3 days
INC04709,CLM02474,16/05/2024,Collision,Low,Water damage to electronics
INC04710,CLM02475,13/02/2025,Fire Outbreak,High,Water damage to electronics
INC04711,CLM02475,09/03/2025,Fire Outbreak,Low,Broken window and missing items
INC04712,CLM02476,03/10/2021,Fire Outbreak,Medium,Admitted for 3 days
INC04713,CLM02476,18/10/2021,Theft,Low,Vehicle collision on express road
INC04714,CLM02476,25/09/2021,Burglary,Medium,Smoke damage to living room
INC04715,CLM02477,16/08/2024,Collision,Medium,Engine damage reported
INC04716,CLM02478,11/04/2022,Flood Damage,Low,Stolen belongings reported
INC04717,CLM02479,23/09/2022,Water Leakage,Medium,Smoke damage to living room
INC04718,CLM02479,24/09/2022,Collision,Medium,Broken window and missing items
INC04719,CLM02479,30/09/2022,Electrical Surge,High,Vehicle collision on express road
INC04720,CLM02480,16/02/2023,Theft,Low,Severe flood in property
INC04721,CLM02480,16/03/2023,Collision,Low,Stolen belongings reported
INC04722,CLM02480,07/03/2023,Burglary,Low,Water damage to electronics
INC04723,CLM02481,13/02/2023,Medical Emergency,Medium,Broken window and missing items
INC04724,CLM02481,23/02/2023,Flood Damage,Low,Severe flood in property
INC04725,CLM02481,20/02/2023,Collision,Low,Smoke damage to living room
INC04726,CLM02482,09/04/2023,Road Accident,Low,Water damage to electronics
INC04727,CLM02482,02/05/2023,Water Leakage,Low,Stolen belongings reported
INC04728,CLM02483,21/10/2024,Theft,High,Admitted for 3 days
INC04729,CLM02483,07/11/2024,Water Leakage,Low,Smoke damage to living room
INC04730,CLM02484,05/05/2025,Medical Emergency,Low,Severe flood in property
INC04731,CLM02484,12/05/2025,Road Accident,Medium,Minor scratch
INC04732,CLM02485,16/10/2024,Theft,Medium,Vehicle collision on express road
INC04733,CLM02485,02/11/2024,Flood Damage,Low,Engine damage reported
INC04734,CLM02486,21/04/2022,Collision,Low,Stolen belongings reported
INC04735,CLM02486,01/05/2022,Collision,Low,Water damage to electronics
INC04736,CLM02487,11/05/2022,Fire Outbreak,Medium,Minor scratch
INC04737,CLM02487,23/04/2022,Medical Emergency,Medium,Engine damage reported
INC04738,CLM02488,11/05/2022,Water Leakage,Low,Vehicle collision on express road
INC04739,CLM02488,23/05/2022,Fire Outbreak,Low,Broken window and missing items
INC04740,CLM02489,08/10/2023,Road Accident,Low,Broken window and missing items
INC04741,CLM02490,23/11/2023,Fire Outbreak,Medium,Smoke damage to living room
INC04742,CLM02490,11/11/2023,Electrical Surge,Low,Stolen belongings reported
INC04743,CLM02491,13/07/2021,Collision,Medium,Stolen belongings reported
INC04744,CLM02492,25/09/2025,Flood Damage,Low,Broken window and missing items
INC04745,CLM02493,01/03/2022,Electrical Surge,Low,Vehicle collision on express road
INC04746,CLM02494,17/06/2023,Electrical Surge,Medium,Smoke damage to living room
INC04747,CLM02495,26/10/2025,Flood Damage,Low,Minor scratch
INC04748,CLM02495,15/10/2025,Fire Outbreak,Low,Minor scratch
INC04749,CLM02495,23/10/2025,Medical Emergency,High,Smoke damage to living room
INC04750,CLM02496,19/04/2021,Theft,Low,Smoke damage to living room
INC04751,CLM02497,24/02/2020,Electrical Surge,High,Smoke damage to living room
INC04752,CLM02497,20/03/2020,Flood Damage,Low,Severe flood in property
INC04753,CLM02497,24/02/2020,Road Accident,Low,Admitted for 3 days
INC04754,CLM02498,16/08/2023,Burglary,High,Severe flood in property
INC04755,CLM02498,11/08/2023,Burglary,Medium,Severe flood in property
INC04756,CLM02498,01/08/2023,Medical Emergency,Low,Engine damage reported
INC04757,CLM02499,22/09/2026,Electrical Surge,Medium,Broken window and missing items
INC04758,CLM02499,26/09/2026,Fire Outbreak,Low,Severe flood in property
INC04759,CLM02500,16/02/2021,Road Accident,Low,Engine damage reported
INC04760,CLM02500,25/01/2021,Water Leakage,Low,Vehicle collision on express road
INC04761,CLM02501,28/04/2021,Fire Outbreak,Low,Water damage to electronics
INC04762,CLM02501,22/04/2021,Theft,Medium,Water damage to electronics
INC04763,CLM02502,28/08/2021,Burglary,Medium,Engine damage reported
INC04764,CLM02502,31/08/2021,Collision,High,Severe flood in property
INC04765,CLM02502,24/09/2021,Theft,Low,Admitted for 3 days
INC04766,CLM02503,05/12/2023,Electrical Surge,Low,Admitted for 3 days
INC04767,CLM02503,02/12/2023,Road Accident,Low,Vehicle collision on express road
INC04768,CLM02504,28/02/2024,Burglary,Low,Severe flood in property
INC04769,CLM02504,14/02/2024,Theft,Low,Admitted for 3 days
INC04770,CLM02505,20/09/2021,Collision,High,Smoke damage to living room
INC04771,CLM02506,08/02/2023,Collision,High,Admitted for 3 days
INC04772,CLM02507,11/12/2023,Burglary,High,Vehicle collision on express road
INC04773,CLM02508,05/04/2026,Collision,Medium,Admitted for 3 days
INC04774,CLM02508,29/03/2026,Medical Emergency,Low,Broken window and missing items
INC04775,CLM02508,24/04/2026,Flood Damage,Medium,Stolen belongings reported
INC04776,CLM02509,03/06/2021,Road Accident,Low,Vehicle collision on express road
INC04777,CLM02509,08/06/2021,Collision,Low,Severe flood in property
INC04778,CLM02510,11/03/2021,Road Accident,Medium,Stolen belongings reported
INC04779,CLM02510,28/03/2021,Collision,Low,Vehicle collision on express road
INC04780,CLM02511,22/08/2021,Medical Emergency,Medium,Vehicle collision on express road
INC04781,CLM02512,09/02/2023,Theft,Medium,Admitted for 3 days
INC04782,CLM02512,13/02/2023,Theft,Low,Minor scratch
INC04783,CLM02513,12/10/2024,Flood Damage,Low,Smoke damage to living room
INC04784,CLM02513,28/10/2024,Collision,Medium,Vehicle collision on express road
INC04785,CLM02514,15/09/2025,Electrical Surge,Low,Minor scratch
INC04786,CLM02514,20/08/2025,Water Leakage,Medium,Severe flood in property
INC04787,CLM02515,12/11/2020,Fire Outbreak,Low,Severe flood in property
INC04788,CLM02515,22/11/2020,Fire Outbreak,Low,Severe flood in property
INC04789,CLM02516,14/06/2024,Medical Emergency,Low,Vehicle collision on express road
INC04790,CLM02517,07/11/2023,Water Leakage,Low,Engine damage reported
INC04791,CLM02517,29/10/2023,Water Leakage,Low,Admitted for 3 days
INC04792,CLM02518,28/08/2022,Medical Emergency,Medium,Vehicle collision on express road
INC04793,CLM02518,15/08/2022,Water Leakage,Low,Severe flood in property
INC04794,CLM02519,21/05/2023,Fire Outbreak,High,Severe flood in property
INC04795,CLM02520,20/03/2025,Burglary,Low,Engine damage reported
INC04796,CLM02521,02/08/2025,Burglary,Low,Severe flood in property
INC04797,CLM02521,22/07/2025,Theft,Medium,Water damage to electronics
INC04798,CLM02522,27/04/2025,Water Leakage,Low,Severe flood in property
INC04799,CLM02522,03/05/2025,Medical Emergency,Low,Broken window and missing items
INC04800,CLM02522,27/04/2025,Water Leakage,Low,Severe flood in property
INC04801,CLM02523,29/04/2025,Flood Damage,Medium,Stolen belongings reported
INC04802,CLM02524,25/05/2021,Water Leakage,Low,Stolen belongings reported
INC04803,CLM02524,14/05/2021,Flood Damage,Medium,Stolen belongings reported
INC04804,CLM02525,05/03/2024,Theft,Medium,Stolen belongings reported
INC04805,CLM02525,15/02/2024,Electrical Surge,Low,Broken window and missing items
INC04806,CLM02526,27/01/2022,Burglary,Medium,Water damage to electronics
INC04807,CLM02526,11/01/2022,Water Leakage,Medium,Smoke damage to living room
INC04808,CLM02527,03/10/2022,Road Accident,Low,Smoke damage to living room
INC04809,CLM02527,05/10/2022,Fire Outbreak,Low,Minor scratch
INC04810,CLM02528,23/04/2026,Theft,Medium,Smoke damage to living room
INC04811,CLM02528,28/03/2026,Flood Damage,Low,Engine damage reported
INC04812,CLM02529,20/05/2028,Medical Emergency,Low,Vehicle collision on express road
INC04813,CLM02529,01/05/2028,Flood Damage,Medium,Minor scratch
INC04814,CLM02530,21/08/2021,Flood Damage,High,Smoke damage to living room
INC04815,CLM02530,26/08/2021,Collision,High,Severe flood in property
INC04816,CLM02531,10/04/2025,Fire Outbreak,Medium,Severe flood in property
INC04817,CLM02532,01/01/2021,Electrical Surge,Low,Vehicle collision on express road
INC04818,CLM02533,03/06/2025,Road Accident,Low,Water damage to electronics
INC04819,CLM02534,29/11/2020,Road Accident,High,Admitted for 3 days
INC04820,CLM02534,18/11/2020,Theft,Medium,Minor scratch
INC04821,CLM02535,21/06/2025,Collision,Low,Broken window and missing items
INC04822,CLM02535,24/06/2025,Road Accident,Low,Engine damage reported
INC04823,CLM02536,17/09/2025,Fire Outbreak,Low,Minor scratch
INC04824,CLM02536,27/09/2025,Water Leakage,Low,Stolen belongings reported
INC04825,CLM02537,19/10/2023,Water Leakage,Low,Broken window and missing items
INC04826,CLM02538,30/05/2022,Collision,Low,Admitted for 3 days
INC04827,CLM02538,30/05/2022,Medical Emergency,Medium,Stolen belongings reported
INC04828,CLM02539,26/01/2025,Road Accident,Low,Water damage to electronics
INC04829,CLM02539,05/02/2025,Flood Damage,Medium,Water damage to electronics
INC04830,CLM02540,31/10/2021,Burglary,High,Water damage to electronics
INC04831,CLM02540,07/10/2021,Electrical Surge,High,Engine damage reported
INC04832,CLM02541,15/11/2024,Water Leakage,Medium,Admitted for 3 days
INC04833,CLM02542,10/04/2022,Theft,High,Broken window and missing items
INC04834,CLM02542,23/04/2022,Flood Damage,Low,Vehicle collision on express road
INC04835,CLM02543,22/05/2025,Water Leakage,Low,Stolen belongings reported
INC04836,CLM02543,03/06/2025,Fire Outbreak,Low,Vehicle collision on express road
INC04837,CLM02544,09/09/2022,Medical Emergency,Medium,Water damage to electronics
INC04838,CLM02544,27/09/2022,Fire Outbreak,Low,Engine damage reported
INC04839,CLM02545,08/07/2023,Electrical Surge,High,Vehicle collision on express road
INC04840,CLM02546,13/08/2020,Medical Emergency,Medium,Vehicle collision on express road
INC04841,CLM02546,26/07/2020,Road Accident,Medium,Water damage to electronics
INC04842,CLM02547,21/06/2023,Fire Outbreak,Medium,Smoke damage to living room
INC04843,CLM02548,01/01/2022,Road Accident,Medium,Vehicle collision on express road
INC04844,CLM02549,10/03/2027,Burglary,Low,Admitted for 3 days
INC04845,CLM02549,06/02/2027,Theft,Medium,Water damage to electronics
INC04846,CLM02550,20/05/2024,Water Leakage,High,Broken window and missing items
INC04847,CLM02550,14/05/2024,Medical Emergency,Medium,Smoke damage to living room
INC04848,CLM02550,07/05/2024,Water Leakage,Low,Smoke damage to living room
INC04849,CLM02551,12/10/2022,Medical Emergency,Medium,Engine damage reported
INC04850,CLM02551,19/09/2022,Medical Emergency,Medium,Stolen belongings reported
INC04851,CLM02552,07/05/2026,Theft,High,Vehicle collision on express road
INC04852,CLM02553,11/01/2024,Burglary,Low,Admitted for 3 days
INC04853,CLM02554,23/02/2023,Medical Emergency,Medium,Engine damage reported
INC04854,CLM02554,31/01/2023,Flood Damage,Medium,Smoke damage to living room
INC04855,CLM02555,20/03/2023,Fire Outbreak,Low,Minor scratch
INC04856,CLM02555,09/03/2023,Water Leakage,Low,Broken window and missing items
INC04857,CLM02556,11/09/2023,Theft,High,Broken window and missing items
INC04858,CLM02557,04/06/2022,Fire Outbreak,Low,Smoke damage to living room
INC04859,CLM02557,20/06/2022,Medical Emergency,Low,Engine damage reported
INC04860,CLM02558,29/07/2025,Collision,Low,Smoke damage to living room
INC04861,CLM02558,16/07/2025,Fire Outbreak,Low,Stolen belongings reported
INC04862,CLM02559,10/01/2023,Fire Outbreak,Medium,Water damage to electronics
INC04863,CLM02559,24/12/2022,Flood Damage,Medium,Smoke damage to living room
INC04864,CLM02560,13/07/2020,Electrical Surge,Medium,Admitted for 3 days
INC04865,CLM02560,04/08/2020,Road Accident,High,Engine damage reported
INC04866,CLM02561,16/10/2021,Road Accident,High,Smoke damage to living room
INC04867,CLM02562,16/09/2020,Flood Damage,Medium,Engine damage reported
INC04868,CLM02562,31/08/2020,Water Leakage,Medium,Engine damage reported
INC04869,CLM02563,03/08/2024,Collision,Low,Stolen belongings reported
INC04870,CLM02563,20/08/2024,Burglary,Medium,Broken window and missing items
INC04871,CLM02564,10/05/2025,Electrical Surge,Medium,Minor scratch
INC04872,CLM02564,27/05/2025,Burglary,Low,Broken window and missing items
INC04873,CLM02565,25/04/2024,Flood Damage,Low,Severe flood in property
INC04874,CLM02565,10/04/2024,Burglary,Medium,Severe flood in property
INC04875,CLM02566,27/06/2020,Electrical Surge,Medium,Vehicle collision on express road
INC04876,CLM02566,22/06/2020,Road Accident,High,Vehicle collision on express road
INC04877,CLM02567,12/08/2021,Medical Emergency,Low,Admitted for 3 days
INC04878,CLM02567,06/07/2021,Medical Emergency,High,Stolen belongings reported
INC04879,CLM02567,13/07/2021,Road Accident,Low,Admitted for 3 days
INC04880,CLM02568,01/06/2020,Water Leakage,Low,Admitted for 3 days
INC04881,CLM02568,19/06/2020,Fire Outbreak,Medium,Smoke damage to living room
INC04882,CLM02569,05/10/2021,Theft,Low,Engine damage reported
INC04883,CLM02569,10/10/2021,Fire Outbreak,High,Smoke damage to living room
INC04884,CLM02570,04/02/2023,Burglary,Low,Admitted for 3 days
INC04885,CLM02571,05/07/2024,Theft,High,Minor scratch
INC04886,CLM02571,21/06/2024,Flood Damage,Medium,Engine damage reported
INC04887,CLM02572,20/03/2021,Collision,Medium,Smoke damage to living room
INC04888,CLM02572,19/03/2021,Medical Emergency,Low,Engine damage reported
INC04889,CLM02573,05/08/2023,Fire Outbreak,Low,Smoke damage to living room
INC04890,CLM02573,22/07/2023,Flood Damage,Low,Severe flood in property
INC04891,CLM02574,29/08/2025,Flood Damage,Low,Engine damage reported
INC04892,CLM02574,15/08/2025,Theft,Low,Broken window and missing items
INC04893,CLM02575,14/10/2023,Collision,Low,Vehicle collision on express road
INC04894,CLM02575,31/10/2023,Water Leakage,Low,Broken window and missing items
INC04895,CLM02575,08/11/2023,Collision,Low,Minor scratch
INC04896,CLM02576,11/05/2023,Fire Outbreak,Medium,Severe flood in property
INC04897,CLM02576,08/05/2023,Flood Damage,Low,Minor scratch
INC04898,CLM02577,24/05/2020,Burglary,Low,Engine damage reported
INC04899,CLM02577,22/05/2020,Burglary,Low,Smoke damage to living room
INC04900,CLM02577,22/05/2020,Medical Emergency,Low,Engine damage reported
INC04901,CLM02578,10/08/2024,Water Leakage,Low,Broken window and missing items
INC04902,CLM02579,11/07/2026,Burglary,Low,Minor scratch
INC04903,CLM02579,08/07/2026,Electrical Surge,Medium,Stolen belongings reported
INC04904,CLM02580,13/05/2024,Theft,Medium,Minor scratch
INC04905,CLM02580,16/05/2024,Electrical Surge,High,Smoke damage to living room
INC04906,CLM02580,20/05/2024,Theft,High,Water damage to electronics
INC04907,CLM02581,14/10/2021,Medical Emergency,Medium,Severe flood in property
INC04908,CLM02581,09/10/2021,Medical Emergency,Medium,Vehicle collision on express road
INC04909,CLM02581,29/09/2021,Collision,Medium,Severe flood in property
INC04910,CLM02582,15/03/2022,Electrical Surge,Low,Vehicle collision on express road
INC04911,CLM02582,13/03/2022,Fire Outbreak,High,Broken window and missing items
INC04912,CLM02582,04/03/2022,Road Accident,Medium,Severe flood in property
INC04913,CLM02583,06/02/2023,Medical Emergency,Medium,Stolen belongings reported
INC04914,CLM02584,06/06/2024,Fire Outbreak,Low,Admitted for 3 days
INC04915,CLM02584,23/06/2024,Burglary,Low,Engine damage reported
INC04916,CLM02584,15/06/2024,Electrical Surge,Medium,Water damage to electronics
INC04917,CLM02585,18/04/2023,Collision,Low,Engine damage reported
INC04918,CLM02585,02/04/2023,Burglary,Low,Broken window and missing items
INC04919,CLM02585,26/04/2023,Burglary,Low,Vehicle collision on express road
INC04920,CLM02586,12/07/2025,Water Leakage,Low,Water damage to electronics
INC04921,CLM02586,12/06/2025,Flood Damage,Medium,Water damage to electronics
INC04922,CLM02587,06/06/2021,Water Leakage,Medium,Smoke damage to living room
INC04923,CLM02587,30/06/2021,Flood Damage,High,Stolen belongings reported
INC04924,CLM02588,21/06/2021,Flood Damage,Medium,Engine damage reported
INC04925,CLM02588,22/06/2021,Flood Damage,Medium,Severe flood in property
INC04926,CLM02589,31/05/2020,Medical Emergency,Low,Minor scratch
INC04927,CLM02589,13/06/2020,Theft,High,Smoke damage to living room
INC04928,CLM02590,27/10/2025,Water Leakage,Low,Water damage to electronics
INC04929,CLM02590,24/10/2025,Fire Outbreak,Medium,Stolen belongings reported
INC04930,CLM02590,06/11/2025,Electrical Surge,Medium,Admitted for 3 days
INC04931,CLM02591,09/10/2025,Flood Damage,Medium,Admitted for 3 days
INC04932,CLM02591,05/11/2025,Water Leakage,Low,Engine damage reported
INC04933,CLM02592,05/07/2021,Medical Emergency,High,Admitted for 3 days
